Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
140	Spectrogram 1	1	20150.479466671	20150.734574487	5037.199	5606.882	0.2551	569.683	-73.98	Birds
141	Spectrogram 1	1	20151.264413797	20151.686322877	2398.666	5187.115	0.4219	2788.449	-62.54	Birds
142	Spectrogram 1	1	20151.372344027	20152.088608279	4977.232	5816.765	0.7163	839.533	-69.96	Birds
143	Spectrogram 1	1	20152.186726670	20152.441834486	2458.633	5067.182	0.2551	2608.549	-62.08	Birds
144	Spectrogram 1	1	20151.941430693	20152.196538509	2458.633	3717.932	0.2551	1259.300	-70.35	Birds
145	Spectrogram 1	1	20152.726377819	20153.001109313	2548.583	4647.416	0.2747	2098.833	-72.66	Birds
146	Spectrogram 1	1	20153.805680116	20154.001916898	1858.966	3388.116	0.1962	1529.150	-65.95	Birds
147	Spectrogram 1	1	20154.026286371	20154.251958670	2390.220	3674.963	0.2257	1284.743	-69.85	Birds
148	Spectrogram 1	1	20154.389324417	20154.605184876	2629.242	6513.350	0.2159	3884.108	-65.52	Birds
149	Spectrogram 1	1	20155.056529473	20155.350884646	2151.198	4212.763	0.2944	2061.565	-62.36	Birds
150	Spectrogram 1	1	20155.929783151	20156.175079127	2270.709	5826.162	0.2453	3555.452	-61.85	Birds
151	Spectrogram 1	1	20156.695106598	20157.058144644	2091.443	5497.506	0.3630	3406.064	-63.87	Birds
152	Spectrogram 1	1	20155.802229243	20156.076960737	1344.499	2001.809	0.2747	657.311	-74.59	Birds
153	Spectrogram 1	1	20156.371315909	20156.557740851	1882.298	3167.042	0.1864	1284.743	-72.29	Birds
154	Spectrogram 1	1	20157.352499816	20157.715537861	2300.587	5228.606	0.3630	2928.020	-62.36	Birds
155	Spectrogram 1	1	20158.294436367	20158.618227056	2061.565	4660.929	0.3238	2599.364	-60.79	Birds
156	Spectrogram 1	1	20155.600419023	20155.845715000	2778.631	4332.274	0.2453	1553.643	-75.49	Birds
157	Spectrogram 1	1	20158.671524652	20158.975691663	2390.220	4481.663	0.3042	2091.443	-71.66	Birds
158	Spectrogram 1	1	20159.407412582	20159.721391433	2240.831	3734.719	0.3140	1493.888	-60.29	Birds
159	Spectrogram 1	1	20159.731203272	20159.999979167	2479.853	4541.418	0.2688	2061.565	-70.88	Birds
160	Spectrogram 1	1	20158.082814308	20158.357545802	5527.384	7947.482	0.2747	2420.098	-71.31	Birds
161	Spectrogram 1	1	20158.593029939	20158.759831204	5437.751	7170.660	0.1668	1732.910	-72.85	Birds
162	Spectrogram 1	1	20158.838325916	20159.515342812	4182.885	6184.695	0.6770	2001.809	-73.47	Birds
163	Spectrogram 1	1	20157.759023619	20158.063190630	2629.242	4123.130	0.3042	1493.888	-71.51	Birds
164	Spectrogram 1	1	20100.000000000	20159.999979167	6549.296	7352.113	60.0000	802.817	-57.78	Insects
