nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
0,40075.8766868735,37916.4870390285,150322.764083725,Reference_Forest,0-1 kHz,Low
10,27587.7631830987,42481.0697538719,152936.636658703,Natural_Regeneration,0-1 kHz,Low
20,21145.9653425118,34930.9938889531,148148.256849191,Natural_Regeneration,0-1 kHz,Low
30,30064.0918395885,35953.1863913148,140882.273124115,Natural_Regeneration,0-1 kHz,Low
40,19125.7520946819,19949.1191946536,137335.502615825,Natural_Regeneration,0-1 kHz,Low
50,35981.7590780098,25816.2279429843,164819.675778119,Reference_Forest,0-1 kHz,Low
60,26998.6009382543,35348.0380596375,124249.996605068,Natural_Regeneration,0-1 kHz,Low
70,30101.6315950829,24127.9250500729,112409.397726511,Reference_Forest,0-1 kHz,Low
80,25946.1213600341,28805.193200054,107288.140049302,Natural_Regeneration,0-1 kHz,Low
90,39620.2850662902,39721.1818032516,107919.983222334,Natural_Regeneration,0-1 kHz,Low
100,44032.180985358,64595.2147103421,102892.511767872,Natural_Regeneration,0-1 kHz,Low
110,71368.0507116926,68944.5060069057,111453.339449922,Reference_Forest,0-1 kHz,Low
120,35659.9878424189,41360.0558740459,129195.166850202,Natural_Regeneration,0-1 kHz,Low
130,26550.5580820066,37899.5331686702,166764.993845638,Natural_Regeneration,0-1 kHz,Low
140,42162.7565349972,23043.3523747254,176118.982467998,Reference_Forest,0-1 kHz,Low
150,55839.0637999411,45325.6910421736,173662.210084909,Reference_Forest,0-1 kHz,Low
160,31223.3559032759,36997.0979217713,148000.289723271,Natural_Regeneration,0-1 kHz,Low
170,31842.504387242,34013.9988967183,145217.764978176,Natural_Regeneration,0-1 kHz,Low
180,37044.4198822778,42732.8629721692,137242.114317111,Natural_Regeneration,0-1 kHz,Low
190,32307.839857168,34153.5637682113,144959.096691595,Natural_Regeneration,0-1 kHz,Low
200,43285.1455107407,37345.2699334907,120984.369448048,Reference_Forest,0-1 kHz,Low
210,57955.0211282999,39749.7520488607,106847.152685238,Reference_Forest,0-1 kHz,Low
220,62204.4580830518,55756.9313013122,117465.652359299,Reference_Forest,0-1 kHz,Low
230,59340.2438523857,51890.0026710211,145396.662133968,Reference_Forest,0-1 kHz,Low
240,55310.5562922807,63886.6355754277,134947.719948085,Natural_Regeneration,0-1 kHz,Low
250,51327.8638067568,59664.1819506991,130747.27544051,Natural_Regeneration,0-1 kHz,Low
260,55266.2836132936,54498.9769231334,115566.051616072,Reference_Forest,0-1 kHz,Low
270,76639.1697459159,39460.6062390233,121270.655116816,Reference_Forest,0-1 kHz,Low
280,39741.7705467989,48468.6367949927,92024.2583131691,Natural_Regeneration,0-1 kHz,Low
290,92815.4968335984,74745.874464302,56264.1648326424,Plantation,0-1 kHz,Low
300,99737.2709578798,102086.619384833,49461.178792005,Plantation,0-1 kHz,Low
310,176245.366921588,104128.949594812,70377.8057854739,Plantation,0-1 kHz,Low
320,83346.4048609521,95965.0243211125,50867.4450208389,Plantation,0-1 kHz,Low
330,141602.147615632,94285.9760682351,89554.2611401646,Plantation,0-1 kHz,Low
340,66735.9159090068,57625.5859373042,58613.448376936,Reference_Forest,0-1 kHz,Low
350,43346.6771737252,51225.5508760883,68116.4878760245,Natural_Regeneration,0-1 kHz,Low
360,65856.4418614055,42582.3905958188,85500.900880156,Reference_Forest,0-1 kHz,Low
370,62188.1562956262,33010.0648028755,58915.7451800155,Reference_Forest,0-1 kHz,Low
380,41652.8018131262,34675.9217739417,39633.820460253,Reference_Forest,0-1 kHz,Low
390,49416.6826816662,50978.3910771903,26091.8685198232,Plantation,0-1 kHz,Low
400,52961.0858881495,62902.1040833401,33681.0594824149,Plantation,0-1 kHz,Low
410,25185.1970479315,25299.4309670723,35286.1823124202,Natural_Regeneration,0-1 kHz,Low
420,53902.6689382918,60820.9022793476,54507.063820279,Natural_Regeneration,0-1 kHz,Low
430,41507.7980940832,55606.4269513645,51456.1031344832,Natural_Regeneration,0-1 kHz,Low
440,39016.530493531,62830.4770087931,34532.9706711114,Plantation,0-1 kHz,Low
450,45194.3316478346,40645.7917688744,38289.2295391935,Plantation,0-1 kHz,Low
460,78544.3529833999,56139.5367545927,87366.3158532277,Reference_Forest,0-1 kHz,Low
470,65126.3451889885,48617.0504631541,67902.1240351175,Reference_Forest,0-1 kHz,Low
480,119906.287408233,88452.9909573936,132196.237702385,Reference_Forest,0-1 kHz,Low
490,123496.816522939,107021.889273248,120847.78866237,Reference_Forest,0-1 kHz,Low
500,136074.045673192,121770.741316189,119192.671501731,Plantation,0-1 kHz,Low
510,153908.293622875,137829.181759161,133772.628424591,Plantation,0-1 kHz,Low
520,141489.718088925,132405.23078309,104352.794099927,Plantation,0-1 kHz,Low
530,140971.747900988,117250.040113062,124283.925364363,Reference_Forest,0-1 kHz,Low
540,134763.117426974,125815.617711419,122795.483731431,Plantation,0-1 kHz,Low
550,219740.046104405,219727.975741981,211484.112032581,Plantation,0-1 kHz,Low
560,226631.368745238,221464.814127955,242119.28102973,Reference_Forest,0-1 kHz,Low
570,217266.235052237,171380.322639005,214289.390512147,Reference_Forest,0-1 kHz,Low
580,180815.500472514,153705.046758893,207441.945140371,Reference_Forest,0-1 kHz,Low
590,186458.350648063,172420.634533467,187028.711251031,Reference_Forest,0-1 kHz,Low
600,227863.152350223,218729.156121711,222754.793844184,Reference_Forest,0-1 kHz,Low
610,207897.37337944,189801.653519071,161548.797265152,Plantation,0-1 kHz,Low
620,225520.621846551,218337.095450551,214925.889255472,Plantation,0-1 kHz,Low
630,200807.504530639,204988.963182515,208112.009319405,Natural_Regeneration,0-1 kHz,Low
640,247500.755566091,265611.521183264,219853.698221908,Plantation,0-1 kHz,Low
650,247854.524083904,283337.982462909,270648.718341962,Natural_Regeneration,0-1 kHz,Low
660,263364.74854218,290992.555770263,283795.684132029,Natural_Regeneration,0-1 kHz,Low
670,245690.897518931,277793.253314105,284493.038397151,Natural_Regeneration,0-1 kHz,Low
680,240306.322345859,237060.550813461,244777.748192966,Reference_Forest,0-1 kHz,Low
690,284757.720528959,277740.697010985,283929.791710414,Reference_Forest,0-1 kHz,Low
700,258306.833914463,242449.276574616,252473.863733279,Reference_Forest,0-1 kHz,Low
710,282454.891993052,278703.018874348,263906.619361993,Plantation,0-1 kHz,Low
720,194670.408768106,196134.417026368,170379.494535189,Plantation,0-1 kHz,Low
730,212186.14700464,226655.84217735,203727.029958246,Plantation,0-1 kHz,Low
740,200255.690480732,202337.083113914,181230.631456776,Plantation,0-1 kHz,Low
750,236963.190681456,243273.31261628,237669.312517483,Natural_Regeneration,0-1 kHz,Low
760,265378.718497864,233479.356313034,203974.553399836,Plantation,0-1 kHz,Low
770,219377.801880428,213496.478112732,159851.145258072,Plantation,0-1 kHz,Low
780,200825.904348486,183930.209854695,140301.487469996,Plantation,0-1 kHz,Low
790,257925.643319565,242175.182708095,176793.525066244,Plantation,0-1 kHz,Low
800,214015.060664046,223708.21477684,174054.803879189,Plantation,0-1 kHz,Low
810,224343.105856407,216518.862520822,152889.828551407,Plantation,0-1 kHz,Low
820,236591.319087,251412.611022345,189201.036085605,Plantation,0-1 kHz,Low
830,191597.966041788,200992.943268567,114013.135418572,Plantation,0-1 kHz,Low
840,212214.603653992,225244.689641226,158584.31321334,Plantation,0-1 kHz,Low
850,240084.638797794,230001.089807402,187957.45718105,Plantation,0-1 kHz,Low
860,262009.815186094,235986.92138167,185604.886314049,Plantation,0-1 kHz,Low
870,241677.392513456,220850.568753164,185329.350762967,Plantation,0-1 kHz,Low
880,145345.632183537,145916.723413797,111516.866401759,Plantation,0-1 kHz,Low
890,241459.207510146,230296.843184091,186154.849239563,Plantation,0-1 kHz,Low
900,230863.467403733,182967.873022633,144734.83144375,Plantation,0-1 kHz,Low
910,208454.570879139,178142.64451608,175004.969784182,Plantation,0-1 kHz,Low
920,234630.701286212,195890.04453736,198200.668779065,Reference_Forest,0-1 kHz,Low
930,235722.745047946,215217.268635976,225509.00728998,Reference_Forest,0-1 kHz,Low
940,256422.675784866,212794.971910669,208022.839663356,Plantation,0-1 kHz,Low
950,219448.615005047,126487.736075813,172935.231839309,Reference_Forest,0-1 kHz,Low
960,211453.080274571,93510.2778103289,160792.353265237,Reference_Forest,0-1 kHz,Low
970,284411.965445757,167646.069131327,217633.440760194,Reference_Forest,0-1 kHz,Low
980,230644.132362631,140541.849789775,208815.678286829,Reference_Forest,0-1 kHz,Low
990,137766.032204634,21662.2300962039,102300.054065286,Reference_Forest,0-1 kHz,Low
1000,146867.183917772,61871.8651963348,110923.363180937,Reference_Forest,0-1 kHz,Low
1010,118470.114658114,40025.139154028,67607.8828662905,Reference_Forest,0-1 kHz,Low
1020,107651.121798574,64837.6099327601,57058.3866252811,Plantation,0-1 kHz,Low
1030,108684.525522892,83827.0658703981,71295.6124356673,Plantation,0-1 kHz,Low
1040,118224.820670219,82102.067732577,79097.0412830835,Plantation,0-1 kHz,Low
1050,126573.661240004,108724.671298647,124087.381849321,Reference_Forest,0-1 kHz,Low
1060,117107.470773957,98437.5990847621,97318.2736921592,Plantation,0-1 kHz,Low
1070,106254.305139803,84834.7515918833,99383.5421525688,Reference_Forest,0-1 kHz,Low
1080,76990.982578994,62447.1754535003,77010.0140066774,Reference_Forest,0-1 kHz,Low
1090,73122.3903429179,42098.2496506342,72163.9364313538,Reference_Forest,0-1 kHz,Low
1100,127376.42087317,106497.322066032,65131.4189876497,Plantation,0-1 kHz,Low
1110,195519.82076284,164082.205806677,129502.5132058,Plantation,0-1 kHz,Low
1120,194603.729274787,164672.973257892,127012.538132446,Plantation,0-1 kHz,Low
1130,168107.114766969,170968.517607663,113518.711814689,Plantation,0-1 kHz,Low
1140,193562.254731037,168404.604552831,136659.333854825,Plantation,0-1 kHz,Low
1150,118936.458444667,129680.784901458,71830.1907501287,Plantation,0-1 kHz,Low
1160,129883.049279748,123326.925104318,79385.0554750132,Plantation,0-1 kHz,Low
1170,99830.0853600517,108625.943949629,44232.6230943661,Plantation,0-1 kHz,Low
1180,67171.5989168326,110761.002047602,67882.7602149961,Natural_Regeneration,0-1 kHz,Low
1190,71699.9162565378,95197.8624195102,67691.5127167786,Plantation,0-1 kHz,Low
1200,49385.7330775763,85376.9427521745,58848.0292583441,Natural_Regeneration,0-1 kHz,Low
1210,72452.7715948656,108427.164093383,57565.6910510565,Plantation,0-1 kHz,Low
1220,93771.7926017446,129709.00641097,66357.6330376651,Plantation,0-1 kHz,Low
1230,73816.7001431711,114511.661282759,74446.7636886517,Natural_Regeneration,0-1 kHz,Low
1240,57063.0726306794,63319.4786751367,78792.2609284483,Natural_Regeneration,0-1 kHz,Low
1250,68956.2523588815,83396.6946276408,49075.4145807601,Plantation,0-1 kHz,Low
1260,40803.2945281838,46580.809499253,55118.3210159439,Natural_Regeneration,0-1 kHz,Low
1270,33022.622144059,41481.9966782287,70772.0856535995,Natural_Regeneration,0-1 kHz,Low
1280,34434.5798772828,50865.3138454478,56468.1312237398,Natural_Regeneration,0-1 kHz,Low
1290,29730.183119044,62049.2108572497,86540.7643034519,Natural_Regeneration,0-1 kHz,Low
1300,35175.6354348811,71080.5408376949,68403.3544025555,Natural_Regeneration,0-1 kHz,Low
1310,70000.8345858416,104082.880700575,65322.4111482908,Plantation,0-1 kHz,Low
1320,39121.2956048774,75558.7161242776,52110.909691527,Natural_Regeneration,0-1 kHz,Low
1330,42096.5237658633,66790.252506046,62317.4140347918,Natural_Regeneration,0-1 kHz,Low
1340,57289.2434835624,80067.920922496,78943.2340124313,Natural_Regeneration,0-1 kHz,Low
1350,37428.5902761558,58891.4396425359,89129.05938477,Natural_Regeneration,0-1 kHz,Low
1360,62214.9983098463,107658.353369203,56069.1152526271,Plantation,0-1 kHz,Low
1370,50701.4518458981,64901.0195057166,111273.318964641,Natural_Regeneration,0-1 kHz,Low
1380,72487.6544118958,81259.9645081395,81021.274717693,Natural_Regeneration,0-1 kHz,Low
1390,92109.6815652518,95600.2397807646,66502.1921311596,Plantation,0-1 kHz,Low
1400,74964.6219055273,64528.0845871199,93482.6778293377,Reference_Forest,0-1 kHz,Low
1410,35979.5757182853,48371.7029002062,122250.704168914,Natural_Regeneration,0-1 kHz,Low
1420,44553.5753009548,34817.4718611794,170887.416463934,Reference_Forest,0-1 kHz,Low
1430,45376.98352623,31890.8090993949,172911.632479719,Reference_Forest,0-1 kHz,Low
1440,37624.5582297819,33909.2754488382,175111.111798172,Reference_Forest,0-1 kHz,Low
0,45969.3606300385,35806.4067723295,69401.1243021087,Reference_Forest,1-2 kHz,Low
10,59582.1978214088,44359.4814280707,87941.8243699036,Reference_Forest,1-2 kHz,Low
20,55988.2319549724,40676.1363309861,82252.3744819808,Reference_Forest,1-2 kHz,Low
30,69885.793527479,52847.4673785096,72392.1754409949,Reference_Forest,1-2 kHz,Low
40,39868.3739291346,41877.113600414,88979.8242267347,Natural_Regeneration,1-2 kHz,Low
50,35317.9236412738,34961.9672561497,109625.808681823,Reference_Forest,1-2 kHz,Low
60,42247.6573469674,54714.35971492,86708.6545262147,Natural_Regeneration,1-2 kHz,Low
70,45517.2789864852,48038.8140238593,73527.3558158048,Natural_Regeneration,1-2 kHz,Low
80,40019.9358226118,49970.6754770106,72040.0938311905,Natural_Regeneration,1-2 kHz,Low
90,43230.2920487188,45569.0292123571,78852.9209315994,Natural_Regeneration,1-2 kHz,Low
100,55335.6297705515,50608.1486654768,106520.246256041,Reference_Forest,1-2 kHz,Low
110,51791.7883260158,41471.1288226198,95843.0924759148,Reference_Forest,1-2 kHz,Low
120,62011.4840313357,56807.9902564598,69886.1910725341,Reference_Forest,1-2 kHz,Low
130,41659.3428257547,30564.4466044893,111480.758810844,Reference_Forest,1-2 kHz,Low
140,37341.139079756,30948.726231445,124157.671153282,Reference_Forest,1-2 kHz,Low
150,36992.0874663018,30017.6314606576,118987.270099143,Reference_Forest,1-2 kHz,Low
160,44761.3441316123,50813.0661958096,94995.0497472831,Natural_Regeneration,1-2 kHz,Low
170,45051.406123373,52595.7657442759,108224.142251127,Natural_Regeneration,1-2 kHz,Low
180,33377.3946270654,55365.0786838244,123024.153358635,Natural_Regeneration,1-2 kHz,Low
190,28110.2562524961,32949.5616347683,147521.109230653,Natural_Regeneration,1-2 kHz,Low
200,39450.9587474139,28124.9378152814,143955.310833983,Reference_Forest,1-2 kHz,Low
210,49805.8892224153,43333.7568197356,138771.880592908,Reference_Forest,1-2 kHz,Low
220,28306.2220467093,49847.9036084556,144103.497715217,Natural_Regeneration,1-2 kHz,Low
230,35811.5551781474,56638.6505754907,152289.439934886,Natural_Regeneration,1-2 kHz,Low
240,32868.4901196136,63809.71998665,140652.607938382,Natural_Regeneration,1-2 kHz,Low
250,36923.3662273348,70760.7394717239,138379.795362948,Natural_Regeneration,1-2 kHz,Low
260,35085.502757211,57866.3650142951,119564.589059688,Natural_Regeneration,1-2 kHz,Low
270,77161.645686654,62755.7758890251,128501.919847866,Reference_Forest,1-2 kHz,Low
280,114394.123089099,83448.8868602633,64890.829906659,Plantation,1-2 kHz,Low
290,100918.638867584,119691.141333964,53873.6197738145,Plantation,1-2 kHz,Low
300,107777.205281639,85656.0741133201,69557.9912734774,Plantation,1-2 kHz,Low
310,113792.689261001,104669.091669681,52542.5976357221,Plantation,1-2 kHz,Low
320,104216.287128433,200225.071973711,61750.5852769363,Plantation,1-2 kHz,Low
330,90499.6925187522,176262.059015806,52734.5619014296,Plantation,1-2 kHz,Low
340,92969.2905102396,148537.610748503,41975.0900875131,Plantation,1-2 kHz,Low
350,90776.9033778303,97791.1632883157,54564.410224882,Plantation,1-2 kHz,Low
360,66892.4392937793,148313.94882999,49859.4120135203,Plantation,1-2 kHz,Low
370,79020.3637211799,133588.732436946,46140.5228133971,Plantation,1-2 kHz,Low
380,106006.466969782,64147.2393849462,70678.6999103056,Reference_Forest,1-2 kHz,Low
390,129370.335169214,41129.1926184077,103468.032505687,Reference_Forest,1-2 kHz,Low
400,147294.212238221,56498.7939560007,137926.989930468,Reference_Forest,1-2 kHz,Low
410,92275.9752766336,85598.9057812737,77479.714110399,Plantation,1-2 kHz,Low
420,127238.089991957,60233.3783167121,131345.768176041,Reference_Forest,1-2 kHz,Low
430,108341.367541919,65947.7584465163,95438.1842706386,Reference_Forest,1-2 kHz,Low
440,73078.8132446623,73956.9135007402,60351.91581494,Plantation,1-2 kHz,Low
450,103197.481507751,48787.407164291,90978.4771522546,Reference_Forest,1-2 kHz,Low
460,151768.078629418,105141.06994321,138515.125089825,Reference_Forest,1-2 kHz,Low
470,94683.6973661641,85198.4912927409,71424.4048797279,Plantation,1-2 kHz,Low
480,91739.0657939255,97816.0701799212,93788.5964246095,Natural_Regeneration,1-2 kHz,Low
490,115128.455946157,60268.6300417959,114526.291358998,Reference_Forest,1-2 kHz,Low
500,65309.0544051441,98750.7808230204,43241.553534446,Plantation,1-2 kHz,Low
510,64980.2859648415,80520.1085105128,77878.3575653405,Natural_Regeneration,1-2 kHz,Low
520,66495.6967667517,104715.703313305,57498.8177235976,Plantation,1-2 kHz,Low
530,78234.3322822334,82566.3119344628,52325.8108280315,Plantation,1-2 kHz,Low
540,79429.682235169,77168.3691619931,74423.8270948825,Plantation,1-2 kHz,Low
550,166510.264154709,84020.3911794151,148466.305010703,Reference_Forest,1-2 kHz,Low
560,140702.341907751,58092.5376266457,140230.217331323,Reference_Forest,1-2 kHz,Low
570,148955.933663545,59469.133775341,145434.937202687,Reference_Forest,1-2 kHz,Low
580,142983.576113518,83062.1579875647,139768.720770374,Reference_Forest,1-2 kHz,Low
590,114782.150011567,75747.2493879545,123295.345862874,Reference_Forest,1-2 kHz,Low
600,140435.522471603,133825.115043044,116304.108222926,Plantation,1-2 kHz,Low
610,104339.642370262,88971.3310595109,84289.7056562373,Plantation,1-2 kHz,Low
620,132503.276865462,92790.7914084135,135614.22788758,Reference_Forest,1-2 kHz,Low
630,140073.97744277,91722.2382524513,161524.540522948,Reference_Forest,1-2 kHz,Low
640,170604.781987609,133167.158633526,176510.025729941,Reference_Forest,1-2 kHz,Low
650,165077.366090009,150620.430674509,187495.129682695,Reference_Forest,1-2 kHz,Low
660,169414.985605663,149584.107176041,198197.565407491,Reference_Forest,1-2 kHz,Low
670,205364.065899352,203016.904144722,253419.346910991,Reference_Forest,1-2 kHz,Low
