nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
400,128866.769411586,176340.560867098,91276.035045313,Plantation,4-5 kHz,High
410,118790.215065735,98249.9111849446,106216.106576267,Reference_Forest,4-5 kHz,High
420,118662.929015532,116560.373200421,91419.0474010783,Plantation,4-5 kHz,High
430,105316.718483917,96059.0611170631,62876.3454066153,Plantation,4-5 kHz,High
440,123430.517376438,95280.7877206171,119055.913810408,Reference_Forest,4-5 kHz,High
450,104108.288447788,64292.0411265408,111769.492028887,Reference_Forest,4-5 kHz,High
460,91646.2371878052,69995.5286418391,72911.89814252,Reference_Forest,4-5 kHz,High
470,185895.508825739,172131.81045487,129752.758992666,Plantation,4-5 kHz,High
480,160656.457597821,156914.088773834,109480.158389917,Plantation,4-5 kHz,High
490,189663.365472812,153627.680235953,103554.599660184,Plantation,4-5 kHz,High
500,198509.601901638,183915.609137237,127816.205449916,Plantation,4-5 kHz,High
510,136341.459630214,149106.113929352,92609.2478415591,Plantation,4-5 kHz,High
520,171571.877905887,106537.535324275,116297.396286982,Reference_Forest,4-5 kHz,High
530,142332.77897831,87040.3591934888,126816.699880107,Reference_Forest,4-5 kHz,High
540,190044.20346709,159287.015083882,148490.318990916,Plantation,4-5 kHz,High
550,185001.673027109,195865.51238555,144068.689208085,Plantation,4-5 kHz,High
560,153475.079402339,141035.424632964,147572.984979624,Reference_Forest,4-5 kHz,High
570,175391.149112585,198421.902951718,141466.238339411,Plantation,4-5 kHz,High
580,158227.318413495,165326.330284544,107488.396257287,Plantation,4-5 kHz,High
590,152168.78040362,207273.699933269,103299.439194996,Plantation,4-5 kHz,High
600,196561.57219491,170839.78446115,141550.768816889,Plantation,4-5 kHz,High
610,200511.789202856,148676.645383245,99870.5109849731,Plantation,4-5 kHz,High
620,173820.421855058,172428.396991964,78250.7997612858,Plantation,4-5 kHz,High
630,157278.900361566,158404.612633676,100321.344071343,Plantation,4-5 kHz,High
640,161332.182650293,126869.906560194,139671.807922919,Reference_Forest,4-5 kHz,High
650,147566.604398656,142284.380222335,91098.562931094,Plantation,4-5 kHz,High
660,150364.893178267,82323.1940466375,83468.1850289406,Reference_Forest,4-5 kHz,High
670,159004.379240136,75865.8291764359,82748.0393801822,Reference_Forest,4-5 kHz,High
680,100441.65309865,74198.3398084888,78535.2001521805,Reference_Forest,4-5 kHz,High
690,123539.191419886,73395.7012391562,110592.079837659,Reference_Forest,4-5 kHz,High
700,86720.6064179267,73803.3914691499,104637.680518688,Reference_Forest,4-5 kHz,High
710,81831.4997738318,66080.9999508547,102608.23442979,Reference_Forest,4-5 kHz,High
720,96524.2243934347,129981.59227162,79907.6919261477,Plantation,4-5 kHz,High
730,111361.168043374,97208.1473668994,48492.920126497,Plantation,4-5 kHz,High
740,91042.6836954586,129193.782619981,77320.1728085814,Plantation,4-5 kHz,High
750,97369.9272417613,118997.239031786,101242.282442913,Natural_Regeneration,4-5 kHz,High
760,83949.0745751379,78916.376420668,93715.7077404259,Reference_Forest,4-5 kHz,High
770,92868.9967223345,111626.818203871,68697.9740461259,Plantation,4-5 kHz,High
780,95365.6116957632,91459.9914881029,81317.7809383702,Plantation,4-5 kHz,High
790,102625.505003517,111446.126528847,98657.1782983285,Plantation,4-5 kHz,High
800,85044.0260145479,81222.6332686492,71138.2342210989,Plantation,4-5 kHz,High
810,89343.0742940119,85782.9812803206,83260.1292687584,Plantation,4-5 kHz,High
820,99587.5709725314,69530.8133324045,147719.497144891,Reference_Forest,4-5 kHz,High
830,87599.2032110323,85065.479124939,136055.216661874,Reference_Forest,4-5 kHz,High
840,83743.4563541207,76380.0444647548,112489.410633228,Reference_Forest,4-5 kHz,High
850,73868.4717887623,61839.7322074027,91787.7527015018,Reference_Forest,4-5 kHz,High
860,106913.108318828,79201.5500412028,129255.469309737,Reference_Forest,4-5 kHz,High
870,66531.1320975068,52592.5646611416,92422.1832393731,Reference_Forest,4-5 kHz,High
880,95540.4301050613,69064.1784437622,96728.8209214903,Reference_Forest,4-5 kHz,High
890,91728.3282954145,61238.6789475791,119619.072492104,Reference_Forest,4-5 kHz,High
900,121742.574646456,29635.2151130849,148548.11199007,Reference_Forest,4-5 kHz,High
910,91913.5518477524,40584.6403428576,125290.801959842,Reference_Forest,4-5 kHz,High
920,111960.024398089,55256.7247542115,89025.9817023494,Reference_Forest,4-5 kHz,High
930,117819.78501356,30619.7021973302,83454.288592205,Reference_Forest,4-5 kHz,High
940,133745.777016817,49465.0700335908,127874.720926785,Reference_Forest,4-5 kHz,High
950,108685.376035105,48842.6904112547,120837.001763059,Reference_Forest,4-5 kHz,High
960,125777.443174525,57538.3973141234,92933.6376633922,Reference_Forest,4-5 kHz,High
970,113784.70513158,69802.6803007394,109164.440213223,Reference_Forest,4-5 kHz,High
980,76607.9479726527,105086.200700118,109599.714485841,Natural_Regeneration,4-5 kHz,High
990,71796.7609803129,35244.4523123284,57457.8411086954,Reference_Forest,4-5 kHz,High
1000,85919.2604890771,79237.6193031835,94281.4302514175,Reference_Forest,4-5 kHz,High
1010,100387.188948566,72190.010801714,100631.52724832,Reference_Forest,4-5 kHz,High
1020,61843.2831154407,47556.4649470895,53203.317875328,Reference_Forest,4-5 kHz,High
1030,77670.0270067122,116769.440204871,72994.1755420701,Plantation,4-5 kHz,High
1040,56794.4135765725,82423.8353135499,41375.4267505724,Plantation,4-5 kHz,High
1050,41562.9968596389,70846.0543161938,32535.8551196267,Plantation,4-5 kHz,High
1060,43851.4165039961,62825.4092483984,54066.104184092,Natural_Regeneration,4-5 kHz,High
1070,118132.23331805,65002.5667371217,40002.7615042396,Plantation,4-5 kHz,High
1080,218580.132753759,210794.070549482,106913.903464685,Plantation,4-5 kHz,High
1090,65766.1275950938,210735.72435557,52727.884445067,Plantation,4-5 kHz,High
1100,80546.2602946552,78936.6058522459,94733.9753652878,Reference_Forest,4-5 kHz,High
1110,89084.4640701829,78212.5303709796,92151.4297301057,Reference_Forest,4-5 kHz,High
1120,43624.2397712648,64298.9675719124,67330.5127073216,Natural_Regeneration,4-5 kHz,High
1130,22208.7404138891,42981.0620576373,36245.5149068239,Natural_Regeneration,4-5 kHz,High
1140,27487.835256854,34497.0475469653,37184.3876873824,Natural_Regeneration,4-5 kHz,High
1150,30592.9864686172,35947.5233713801,40854.3222940885,Natural_Regeneration,4-5 kHz,High
1160,31072.4068095559,49060.8613958802,53189.0364275373,Natural_Regeneration,4-5 kHz,High
1170,32955.9410202288,44033.9190903418,30885.3941951271,Plantation,4-5 kHz,High
1180,35593.7022234541,46660.55615194,34693.097033346,Plantation,4-5 kHz,High
1190,49364.253397737,55887.3636097213,49354.0960658518,Plantation,4-5 kHz,High
1200,40892.8525483579,69019.4851872221,26618.1277956821,Plantation,4-5 kHz,High
1210,51779.6161606116,57752.5736831923,27901.0094821506,Plantation,4-5 kHz,High
1220,38974.5944873353,52352.9509187808,35407.5771727346,Plantation,4-5 kHz,High
1230,47399.9817313907,75999.3007364171,37508.1360724799,Plantation,4-5 kHz,High
1240,26037.249980073,52443.9484442549,30027.6218601035,Natural_Regeneration,4-5 kHz,High
1250,28203.0688782895,41993.7380471417,32132.9923221166,Natural_Regeneration,4-5 kHz,High
1260,44771.7167203645,67051.5337376979,46960.1619249612,Natural_Regeneration,4-5 kHz,High
1270,53565.7350472384,70944.2376969299,41567.8614409577,Plantation,4-5 kHz,High
1280,38385.3350532339,54855.0372700815,37923.1619225047,Plantation,4-5 kHz,High
1290,70147.862365746,92160.3819376669,61894.0638313463,Plantation,4-5 kHz,High
1300,46757.1552749025,70941.3119909117,35974.9531923988,Plantation,4-5 kHz,High
1310,31489.4797868458,55509.6744163812,33257.1867902938,Natural_Regeneration,4-5 kHz,High
1320,58255.6746895551,70409.5009134145,47950.4790523945,Plantation,4-5 kHz,High
1330,64538.1740647187,45618.0720134176,63609.8213976184,Reference_Forest,4-5 kHz,High
1340,53459.9246222602,61824.5489073913,49298.1319227302,Plantation,4-5 kHz,High
1350,73229.3476681384,32934.7810093675,58555.4604343824,Reference_Forest,4-5 kHz,High
1360,67502.373367548,46056.1030113294,63004.2093981453,Reference_Forest,4-5 kHz,High
1370,62252.2019305398,45156.2334621298,60603.9227702281,Reference_Forest,4-5 kHz,High
1380,60855.4440475828,55909.3959768925,53248.7906047833,Plantation,4-5 kHz,High
1390,75798.7207617177,42134.7178704983,60051.9804710565,Reference_Forest,4-5 kHz,High
1400,47934.0013977834,52483.3260478762,48860.8129855834,Natural_Regeneration,4-5 kHz,High
1410,30809.3739156801,76478.9470354746,28507.4842549583,Plantation,4-5 kHz,High
1420,29254.3935364274,63529.5317037964,36496.9869279135,Natural_Regeneration,4-5 kHz,High
1430,40276.8251393588,70412.9170493362,42362.8022697411,Natural_Regeneration,4-5 kHz,High
1440,38260.6186393923,78977.2867738824,44177.7798541362,Natural_Regeneration,4-5 kHz,High
0,113569.764464025,175911.521547409,133002.194322149,Natural_Regeneration,5-6 kHz,High
10,135548.576195195,197558.395306934,143854.81937126,Natural_Regeneration,5-6 kHz,High
20,144370.681987158,204980.397053252,152068.952379506,Natural_Regeneration,5-6 kHz,High
30,152541.348740203,211134.554691588,150388.017252794,Plantation,5-6 kHz,High
40,100605.78424939,155879.02238636,107070.285282021,Natural_Regeneration,5-6 kHz,High
50,75568.9795218491,135524.360048166,98515.3734676278,Natural_Regeneration,5-6 kHz,High
60,88975.5499250938,156354.97208973,118214.281755103,Natural_Regeneration,5-6 kHz,High
70,99094.632882721,151446.971106557,118611.117007853,Natural_Regeneration,5-6 kHz,High
80,99941.5853804717,155490.162820266,107928.507341725,Natural_Regeneration,5-6 kHz,High
90,109539.199793678,164220.422296719,111058.604474295,Natural_Regeneration,5-6 kHz,High
100,88938.6030097024,138568.686996434,86055.8027051571,Plantation,5-6 kHz,High
110,72343.1486458909,114413.580419663,75124.2501319265,Natural_Regeneration,5-6 kHz,High
120,95333.0402445161,149841.885797921,105704.453384772,Natural_Regeneration,5-6 kHz,High
130,105756.522052032,153086.487466758,116507.984231412,Natural_Regeneration,5-6 kHz,High
140,130832.688109372,189204.251152743,141527.571306131,Natural_Regeneration,5-6 kHz,High
150,130376.278499226,181177.225649754,145751.440006867,Natural_Regeneration,5-6 kHz,High
160,92685.4745790195,138031.838508424,115353.393173653,Natural_Regeneration,5-6 kHz,High
170,96456.2733165825,126627.591087809,105878.174224211,Natural_Regeneration,5-6 kHz,High
180,103337.537118693,143618.223685751,121334.334717218,Natural_Regeneration,5-6 kHz,High
190,104580.334292193,132512.369817738,110150.435265397,Natural_Regeneration,5-6 kHz,High
200,103779.565114215,126093.646562933,97955.6213819513,Plantation,5-6 kHz,High
210,112076.340914396,142182.095558824,115296.30242088,Natural_Regeneration,5-6 kHz,High
220,109453.915171076,131579.930718527,109575.224355371,Natural_Regeneration,5-6 kHz,High
230,98739.828448156,128073.151457099,109191.54636361,Natural_Regeneration,5-6 kHz,High
240,125073.962707901,154421.696321564,137775.815696827,Natural_Regeneration,5-6 kHz,High
250,141833.416219315,177798.748470664,161267.30913152,Natural_Regeneration,5-6 kHz,High
260,147270.588016544,186932.870164632,167418.555126818,Natural_Regeneration,5-6 kHz,High
270,170095.02972781,199275.52889861,181347.841723764,Natural_Regeneration,5-6 kHz,High
280,154216.40574561,173791.976606539,171023.628957698,Natural_Regeneration,5-6 kHz,High
290,196068.116047091,193568.886906948,195757.747258634,Reference_Forest,5-6 kHz,High
300,117306.158845885,133362.12260123,150294.901067721,Natural_Regeneration,5-6 kHz,High
310,112253.704033205,73292.0644333619,74383.0734430165,Reference_Forest,5-6 kHz,High
320,156340.864482757,230814.391474856,69290.56167186,Plantation,5-6 kHz,High
330,132977.350198088,201319.372386375,85875.8178697477,Plantation,5-6 kHz,High
340,99308.2222704984,183583.348879476,68294.9885457667,Plantation,5-6 kHz,High
350,113537.048933177,183105.555509955,95208.6978160851,Plantation,5-6 kHz,High
360,129482.235461294,174074.576718146,91711.7770921039,Plantation,5-6 kHz,High
370,140559.075486613,180259.42203911,151731.230441364,Natural_Regeneration,5-6 kHz,High
380,120945.826137862,205956.935532334,110074.613612435,Plantation,5-6 kHz,High
390,139526.985732051,182117.425256688,101746.272800062,Plantation,5-6 kHz,High
400,128674.286689863,146292.897612657,92903.4877049726,Plantation,5-6 kHz,High
410,139717.132051352,98179.7593486364,142186.944992477,Reference_Forest,5-6 kHz,High
420,150565.271241094,88545.8701865307,126974.258428992,Reference_Forest,5-6 kHz,High
430,133174.071039327,102319.758986246,98125.0737416899,Plantation,5-6 kHz,High
440,168949.844361462,111426.96465937,115339.219348999,Reference_Forest,5-6 kHz,High
450,115717.380757018,97542.8999737574,85759.347801721,Plantation,5-6 kHz,High
460,88237.780933348,69684.8902548877,88578.2805573626,Reference_Forest,5-6 kHz,High
470,142533.660128221,112026.075776844,95547.7882552796,Plantation,5-6 kHz,High
480,162420.410568258,141855.636744637,135402.924274956,Plantation,5-6 kHz,High
490,206597.850067065,141426.59832252,136228.090437009,Plantation,5-6 kHz,High
500,226667.302638229,185669.475126747,134212.741999612,Plantation,5-6 kHz,High
510,181124.425518184,135538.063239162,101574.235797471,Plantation,5-6 kHz,High
520,216207.184126584,145210.57951172,156174.609582028,Reference_Forest,5-6 kHz,High
530,173483.664655833,105896.585273772,168326.003721289,Reference_Forest,5-6 kHz,High
540,181988.78577581,128604.106241696,170509.036752073,Reference_Forest,5-6 kHz,High
550,168803.139491965,133774.143939685,159300.888190245,Reference_Forest,5-6 kHz,High
560,178118.741128935,119078.144098876,177658.063236631,Reference_Forest,5-6 kHz,High
570,176867.489027009,153245.445613733,144815.582813535,Plantation,5-6 kHz,High
580,155360.00091291,121295.925493724,139189.842623186,Reference_Forest,5-6 kHz,High
590,140970.831073919,109212.768812525,101404.788980865,Plantation,5-6 kHz,High
600,197467.208993944,114367.463472005,121559.84371649,Reference_Forest,5-6 kHz,High
610,178910.333944949,109903.3332593,94918.3080620901,Plantation,5-6 kHz,High
620,186537.457383534,142376.18518482,93970.8151931248,Plantation,5-6 kHz,High
630,158346.071816783,131255.727058895,86548.933133798,Plantation,5-6 kHz,High
640,169356.419038324,103592.853169671,101364.039941027,Plantation,5-6 kHz,High
650,145478.341974275,93784.5447667168,59389.6494090593,Plantation,5-6 kHz,High
660,123822.355180477,48785.5888521685,39907.3546463599,Plantation,5-6 kHz,High
670,139581.1562732,56906.8875659128,79254.0148989095,Reference_Forest,5-6 kHz,High
680,110772.90657682,63959.8230894263,64162.3970656346,Reference_Forest,5-6 kHz,High
690,121974.775767408,59581.3259055791,68382.2306181216,Reference_Forest,5-6 kHz,High
700,67459.4914379703,35278.0942642162,70626.348581728,Reference_Forest,5-6 kHz,High
710,57591.1757603458,48452.7502806409,51551.6029359693,Reference_Forest,5-6 kHz,High
720,63555.4361302543,60695.4989482242,44876.286810387,Plantation,5-6 kHz,High
730,62917.1475707734,58674.4259454134,38649.2484628865,Plantation,5-6 kHz,High
740,42525.9314218475,72392.3004039052,37068.2413108283,Plantation,5-6 kHz,High
750,76323.8440985229,82103.0472827231,60296.1190282468,Plantation,5-6 kHz,High
760,65218.4470593386,27742.7945606906,55531.0067884077,Reference_Forest,5-6 kHz,High
770,77830.706895536,78385.1422435641,55605.1836318615,Plantation,5-6 kHz,High
780,79989.8907337922,78101.0349677079,66805.4209520446,Plantation,5-6 kHz,High
790,75284.5856635467,89188.4628560834,67944.3748895776,Plantation,5-6 kHz,High
800,39046.801714769,44310.7023302299,67266.2003421324,Natural_Regeneration,5-6 kHz,High
810,69538.0948128179,47792.526408811,84725.811202926,Reference_Forest,5-6 kHz,High
820,79692.655221492,50164.9088511836,124805.652751475,Reference_Forest,5-6 kHz,High
830,79477.6087362537,78847.604853784,112264.476008426,Reference_Forest,5-6 kHz,High
840,73724.7465250568,66185.9141439371,96082.9727576538,Reference_Forest,5-6 kHz,High
850,57278.4222547136,33503.6225292526,78332.4986035098,Reference_Forest,5-6 kHz,High
860,102579.994506933,34827.2827960405,98478.1417790052,Reference_Forest,5-6 kHz,High
870,91426.2345736723,71940.8912956329,103034.839778975,Reference_Forest,5-6 kHz,High
880,113094.007137176,82582.2795495524,112638.161982551,Reference_Forest,5-6 kHz,High
890,75157.9713962919,47875.8515323264,124007.322469339,Reference_Forest,5-6 kHz,High
900,89109.2621789314,23310.3197939423,139997.401687122,Reference_Forest,5-6 kHz,High
910,86744.0221021708,66715.6858469759,113239.088271319,Reference_Forest,5-6 kHz,High
920,94957.4428913532,63484.8301405019,82566.4442803934,Reference_Forest,5-6 kHz,High
930,99534.6582682782,38228.1059842893,80214.8777815393,Reference_Forest,5-6 kHz,High
940,99305.9896437028,27120.3802272169,91849.8817522735,Reference_Forest,5-6 kHz,High
950,100103.807524893,16870.3249142995,80223.5832287541,Reference_Forest,5-6 kHz,High
960,115308.155499949,34825.7545412048,71649.2941645636,Reference_Forest,5-6 kHz,High
970,92680.3071609019,54944.994745634,86240.2559409876,Reference_Forest,5-6 kHz,High
980,67738.576680984,48699.5332756509,88362.4307640245,Reference_Forest,5-6 kHz,High
990,64469.081009115,35180.3557631893,64412.202086117,Reference_Forest,5-6 kHz,High
1000,83127.3011889625,61686.4913318146,112231.986956935,Reference_Forest,5-6 kHz,High
1010,70401.7500878583,44411.2322451221,102555.235704753,Reference_Forest,5-6 kHz,High
1020,56387.5379228837,35605.0318982817,75047.2471072393,Reference_Forest,5-6 kHz,High
1030,44030.6212674762,58416.3081628009,66652.7183991903,Natural_Regeneration,5-6 kHz,High
1040,37638.2413339987,49069.8867231384,57096.83060343,Natural_Regeneration,5-6 kHz,High
1050,72637.501678335,60580.8819160988,44877.7567723151,Plantation,5-6 kHz,High
1060,54018.0331909028,46338.8286431056,51582.3895055075,Reference_Forest,5-6 kHz,High
1070,107214.001143852,36847.5721720131,55688.7139361941,Reference_Forest,5-6 kHz,High
1080,139904.588791613,68042.382973531,75372.7639876202,Reference_Forest,5-6 kHz,High
1090,121054.472400478,120167.792583714,115147.196048562,Plantation,5-6 kHz,High
1100,98163.8284219318,109726.095521271,112828.57348487,Natural_Regeneration,5-6 kHz,High
1110,88257.6472657664,122057.14705041,80286.4557980375,Plantation,5-6 kHz,High
1120,102254.991829747,123266.087938307,94225.5902376176,Plantation,5-6 kHz,High
1130,96717.3181593163,116414.512853998,86546.4350822132,Plantation,5-6 kHz,High
1140,81715.9650234674,119974.234529735,94472.0715516232,Natural_Regeneration,5-6 kHz,High
1150,85778.4954610839,129540.497734898,87150.75600128,Natural_Regeneration,5-6 kHz,High
1160,80981.3691659436,112123.848124834,102252.523779574,Natural_Regeneration,5-6 kHz,High
1170,43483.5998151251,61433.280508278,74327.6091953611,Natural_Regeneration,5-6 kHz,High
1180,54075.259074728,69499.8311462718,85499.9342660523,Natural_Regeneration,5-6 kHz,High
1190,64997.0912490531,71092.6756130119,88144.429044485,Natural_Regeneration,5-6 kHz,High
1200,67856.7417394093,63744.0024259449,73416.390773329,Reference_Forest,5-6 kHz,High
1210,80470.739722936,83821.1412495172,89396.6606889511,Natural_Regeneration,5-6 kHz,High
1220,87387.1583051182,84693.4670195587,95053.1042313627,Reference_Forest,5-6 kHz,High
1230,86841.6194405107,86773.3932329744,105256.212685136,Reference_Forest,5-6 kHz,High
1240,97412.2405344556,104532.618867834,107646.567597159,Natural_Regeneration,5-6 kHz,High
1250,80621.8745979771,89876.6150258212,95832.8945567252,Natural_Regeneration,5-6 kHz,High
1260,114630.64718695,128102.096610314,119652.631168686,Natural_Regeneration,5-6 kHz,High
1270,98088.8181520566,114135.567735019,111658.149600232,Natural_Regeneration,5-6 kHz,High
1280,113308.886735686,130707.668835428,114559.332751877,Natural_Regeneration,5-6 kHz,High
1290,93943.6489653444,132440.218796344,102692.619619264,Natural_Regeneration,5-6 kHz,High
1300,104740.122224956,143676.056866023,105989.58483792,Natural_Regeneration,5-6 kHz,High
1310,102091.410046986,137857.92020861,108210.283836435,Natural_Regeneration,5-6 kHz,High
1320,95427.9380531404,128040.989509201,100495.326528601,Natural_Regeneration,5-6 kHz,High
1330,107218.817155957,134592.048490824,119663.738339167,Natural_Regeneration,5-6 kHz,High
1340,95078.6434351188,127190.111501859,106116.378528567,Natural_Regeneration,5-6 kHz,High
1350,105293.004778063,139989.863044139,120291.982836744,Natural_Regeneration,5-6 kHz,High
1360,112961.629965229,151083.772914976,119414.407026688,Natural_Regeneration,5-6 kHz,High
1370,137561.523929339,172142.456741657,147227.294384803,Natural_Regeneration,5-6 kHz,High
1380,136527.922558611,172055.992645816,138728.101630671,Natural_Regeneration,5-6 kHz,High
1390,150279.266942916,186585.937588088,140012.819480096,Plantation,5-6 kHz,High
1400,112511.076420121,156519.323380199,120867.15533055,Natural_Regeneration,5-6 kHz,High
1410,105899.146180981,160388.491564004,117480.486446768,Natural_Regeneration,5-6 kHz,High
1420,128734.439902419,190222.430556193,150304.477781089,Natural_Regeneration,5-6 kHz,High
1430,130730.7311864,206388.252917009,157232.024984438,Natural_Regeneration,5-6 kHz,High
1440,122878.436009577,193876.13739841,146221.123483822,Natural_Regeneration,5-6 kHz,High
0,30628.2073025284,33412.7426560536,26498.0216096351,Plantation,6-7 kHz,High
10,44478.4627106369,28076.9736156146,16071.3562666761,Plantation,6-7 kHz,High
20,55529.206212684,25282.200638309,23786.7584033452,Plantation,6-7 kHz,High
30,53067.963837482,37910.2980076417,30300.6086350553,Plantation,6-7 kHz,High
40,38467.1595837809,35798.6965953173,35494.3661952189,Plantation,6-7 kHz,High
50,42450.0993664433,25989.9190919518,21795.2048754561,Plantation,6-7 kHz,High
60,34338.7846520327,27773.3312166636,28339.7250078483,Reference_Forest,6-7 kHz,High
70,51195.3540376765,25867.5265010499,26312.2285064078,Reference_Forest,6-7 kHz,High
80,42065.8709274476,23176.3508905477,23074.3048951082,Plantation,6-7 kHz,High
90,46422.5816656647,31580.5343833653,18669.29425956,Plantation,6-7 kHz,High
100,36679.133368287,64005.9222729114,20121.0083855666,Plantation,6-7 kHz,High
110,39472.6303599978,68947.8815597543,25011.2831776689,Plantation,6-7 kHz,High
120,28004.8006821988,48232.4571769783,27915.8079396422,Plantation,6-7 kHz,High
130,28356.7600642281,44935.3254480765,26507.2788686565,Plantation,6-7 kHz,High
140,36331.1125006827,41342.9675424968,30437.0145054224,Plantation,6-7 kHz,High
150,36464.431678554,42580.9594550014,30482.3414492495,Plantation,6-7 kHz,High
160,34526.3144891107,42624.0583762532,25058.6475080386,Plantation,6-7 kHz,High
170,42143.1876536948,39233.7898089105,24277.3569690854,Plantation,6-7 kHz,High
180,32680.2084222098,26618.269533411,31367.7991331377,Reference_Forest,6-7 kHz,High
190,36531.2482005587,36030.3335003284,32799.9462395439,Plantation,6-7 kHz,High
200,33526.099757875,22317.3095538888,29284.2747973976,Reference_Forest,6-7 kHz,High
210,34322.3199571846,37587.9837157424,36971.7285560118,Natural_Regeneration,6-7 kHz,High
220,42518.0465331077,44136.0613587549,37104.5261179183,Plantation,6-7 kHz,High
230,37704.3753636669,44841.5812752617,20257.5096946387,Plantation,6-7 kHz,High
240,49034.5627959525,65244.9471332704,30543.7657552024,Plantation,6-7 kHz,High
250,55062.8072182019,74424.1915435123,28042.5187501171,Plantation,6-7 kHz,High
260,49195.9582663594,81563.1222804931,28669.0015014388,Plantation,6-7 kHz,High
270,47615.8304228976,76140.0694745161,24498.6599912826,Plantation,6-7 kHz,High
280,57291.0249674847,65131.0686169615,44324.6398374321,Plantation,6-7 kHz,High
290,63389.4619696162,70137.4909166932,46288.1416986909,Plantation,6-7 kHz,High
300,86031.0257090539,71112.9341893373,38849.0721407828,Plantation,6-7 kHz,High
310,252136.161514464,199915.535707724,80888.1121064958,Plantation,6-7 kHz,High
320,262067.002143894,390915.901885622,140843.57632819,Plantation,6-7 kHz,High
330,205118.866850535,321620.522862746,115944.886238962,Plantation,6-7 kHz,High
340,171191.127751995,234469.944822136,112058.230884137,Plantation,6-7 kHz,High
350,146393.391136672,168384.917956942,91646.9439195563,Plantation,6-7 kHz,High
360,116553.952201408,131198.649717818,66459.4777489673,Plantation,6-7 kHz,High
370,105485.32372911,118678.402783292,76283.5039253315,Plantation,6-7 kHz,High
380,120840.224091056,159520.247815807,95145.7715208637,Plantation,6-7 kHz,High
390,93266.5685498799,135228.873579463,63787.4231624328,Plantation,6-7 kHz,High
400,100531.273537115,109657.423655645,75041.2404832012,Plantation,6-7 kHz,High
410,131486.040503904,84671.4391173003,115185.081395985,Reference_Forest,6-7 kHz,High
420,124188.684596696,69707.8183463491,86480.5951730315,Reference_Forest,6-7 kHz,High
430,115782.937982233,71733.011825489,92286.8359891774,Reference_Forest,6-7 kHz,High
440,146419.828473551,118134.942272767,126719.687530539,Reference_Forest,6-7 kHz,High
450,109581.449011703,101645.170599325,82009.6829011691,Plantation,6-7 kHz,High
460,82549.8408248988,65709.5030543888,74750.9751828079,Reference_Forest,6-7 kHz,High
470,84241.5976248203,58500.1948306959,88635.038662076,Reference_Forest,6-7 kHz,High
480,105647.123360749,83505.8591007473,117122.769747447,Reference_Forest,6-7 kHz,High
490,148639.17964685,106503.400985487,133895.300834795,Reference_Forest,6-7 kHz,High
500,153981.049159308,91300.0955550269,108644.741319259,Reference_Forest,6-7 kHz,High
510,144136.522522959,78225.1157002068,98573.078253228,Reference_Forest,6-7 kHz,High
520,161097.662128565,102775.224926719,135444.703691574,Reference_Forest,6-7 kHz,High
530,99341.3200500027,62328.514709636,99763.8733260375,Reference_Forest,6-7 kHz,High
540,121772.657618607,97683.4796830489,107289.603800383,Reference_Forest,6-7 kHz,High
550,122304.592201511,117292.586354488,108200.872516,Plantation,6-7 kHz,High
560,148773.542167232,101558.923669689,133215.983026703,Reference_Forest,6-7 kHz,High
570,145142.138050776,107234.103595498,108418.118857181,Reference_Forest,6-7 kHz,High
580,119009.104486115,111443.292719117,90923.241451492,Plantation,6-7 kHz,High
590,100536.307298395,99763.2089175905,62113.8216256838,Plantation,6-7 kHz,High
600,137223.067134794,100937.644749296,79543.8449500556,Plantation,6-7 kHz,High
610,125516.872176512,92201.748541246,55588.8977906828,Plantation,6-7 kHz,High
620,155225.50098717,143741.754672807,88987.8493712133,Plantation,6-7 kHz,High
630,126059.685492305,110966.607378302,51618.5085416451,Plantation,6-7 kHz,High
640,134066.86341231,76052.8223792094,60112.5676125945,Plantation,6-7 kHz,High
650,141808.7391748,78408.9208686936,65235.0667414294,Plantation,6-7 kHz,High
660,99272.6945750157,37012.4961766309,43886.8962301242,Reference_Forest,6-7 kHz,High
670,125405.624130109,41988.4527201826,32736.4090129527,Plantation,6-7 kHz,High
680,124356.174361287,72691.3770037553,31511.7863479894,Plantation,6-7 kHz,High
690,111963.075865414,77402.4459443184,42137.3906825611,Plantation,6-7 kHz,High
700,71300.6544220609,38874.0953874981,43476.2464512171,Reference_Forest,6-7 kHz,High
710,60179.6591628033,55296.8328346161,32745.8441681994,Plantation,6-7 kHz,High
720,53465.3796852258,49721.9025541268,51063.0301043673,Reference_Forest,6-7 kHz,High
730,50481.5276496723,66881.185782892,47648.2035120549,Plantation,6-7 kHz,High
740,39687.3868356868,47853.2978600774,46777.0895618394,Natural_Regeneration,6-7 kHz,High
750,44913.2159473995,59002.0720508105,35241.6943236223,Plantation,6-7 kHz,High
760,56543.6309623469,47820.0197609204,36223.5437462386,Plantation,6-7 kHz,High
770,49750.4195008362,84173.3504027974,48649.5503571299,Plantation,6-7 kHz,High
780,61365.4786842111,79505.6811522897,39145.8509238952,Plantation,6-7 kHz,High
790,51527.0673152699,93455.0174567808,40747.8450186688,Plantation,6-7 kHz,High
800,55948.1848415088,67159.3503005169,52688.9310162987,Plantation,6-7 kHz,High
810,50338.4917841065,47089.2638595286,51868.1762447653,Reference_Forest,6-7 kHz,High
